4;7;99.50498
4;8;99.54998
4;9;98.12596
4;10;95.40869
4;11;90.61988
4;12;83.79730
4;13;74.00843
4;14;62.45356
4;15;49.91607
4;16;37.43708
4;17;25.97226
4;18;15.91386
4;19;9.27870
4;20;4.51609
4;21;1.84005
4;22;0.47251
4;23;0.46251
4;24;0.42001
4;25;0.40335
4;26;0.45501
4;27;0.36501
4;28;0.32601
4;29;0.25001
4;30;0.22001
4;31;0.12000
4;32;0.09000
4;33;0.03333
4;34;0.02500
4;35;0.00000
4;36;0.00000
4;37;0.00000
4;38;0.00000
4;39;0.00000
4;40;0.00000
4;41;0.00000
4;42;0.00000
4;43;0.00000
4;44;0.00000
4;45;0.00000
4;46;0.00000
4;47;0.00000
4;48;0.00000
4;49;0.00000
4;50;0.00000
4;51;0.00000
4;52;0.00000
4;53;0.00000
4;54;0.00000
4;55;0.00000
4;56;0.00000
4;57;0.00000
4;58;0.00000
4;59;0.00000
5;0;99.85333
5;1;99.80250
5;2;99.74499
5;3;99.63599
5;4;99.56999
5;5;99.54998
5;6;99.53498
5;7;99.46497
5;8;99.55665
5;9;99.51999
5;10;98.06995
5;11;95.48791
5;12;90.59818
5;13;83.97105
5;14;74.33248
5;15;62.50860
5;16;49.84278
5;17;37.47781
5;18;26.19377
5;19;16.21898
5;20;9.35442
5;21;4.72009
5;22;1.84002
5;23;0.47801
5;24;0.44501
5;25;0.45502
5;26;0.49201
5;27;0.43751
5;28;0.39501
5;29;0.36401
5;30;0.30334
5;31;0.17001
5;32;0.12334
5;33;0.05500
5;34;0.05000
5;35;0.01500
5;36;0.00000
5;37;0.00000
5;38;0.00000
5;39;0.00000
5;40;0.00000
5;41;0.00000
5;42;0.00000
5;43;0.00000
5;44;0.00000
5;45;0.00000
5;46;0.00000
5;47;0.00000
5;48;0.00000
5;49;0.00000
5;50;0.00000
5;51;0.00000
5;52;0.00000
5;53;0.00000
5;54;0.00000
5;55;0.00000
5;56;0.00000
5;57;0.00000
5;58;0.00000
5;59;0.00000
6;0;99.94000
6;1;99.91000
6;2;99.81750
6;3;99.73999
6;4;99.66332
6;5;99.60749
6;6;99.59498
6;7;99.57166
6;8;99.53499
6;9;99.61499
6;10;99.50799
6;11;98.13491
6;12;95.36488
6;13;90.96477
6;14;83.71306
6;15;74.13249
6;16;62.34604
6;17;49.91650
6;18;37.43768
6;19;26.00180
6;20;16.21041
6;21;9.26819
6;22;4.55409
6;23;1.87404
6;24;0.47001
6;25;0.49401
6;26;0.48668
6;27;0.43502
6;28;0.44668
6;29;0.38668
6;30;0.37002
6;31;0.28668
6;32;0.16000
6;33;0.10001
6;34;0.07000
6;35;0.05250
6;36;0.00000
6;37;0.00000
6;38;0.00000
6;39;0.00000
6;40;0.00000
6;41;0.00000
6;42;0.00000
6;43;0.00000
6;44;0.00000
6;45;0.00000
6;46;0.00000
6;47;0.00000
6;48;0.00000
6;49;0.00000
6;50;0.00000
6;51;0.00000
6;52;0.00000
6;53;0.00000
6;54;0.00000
6;55;0.00000
6;56;0.00000
6;57;0.00000
6;58;0.00000
6;59;0.00000
7;0;99.96333
7;1;99.94000
7;2;99.86500
7;3;99.83333
7;4;99.73249
7;5;99.66749
7;6;99.62714
7;7;99.56999
7;8;99.50998
7;9;99.57998
7;10;99.49666
7;11;99.47332
7;12;98.17915
7;13;95.33495
7;14;90.56981
7;15;83.92105
7;16;73.95870
7;17;62.72775
7;18;50.02438
7;19;37.50264
7;20;26.05630
7;21;16.05880
7;22;9.38073
7;23;4.69682
7;24;2.00673
7;25;0.42001
7;26;0.49668
7;27;0.47751
7;28;0.50001
7;29;0.38286
7;30;0.37751
7;31;0.35167
7;32;0.27401
7;33;0.21001
7;34;0.12200
7;35;0.08200
7;36;0.05000
7;37;0.02000
7;38;0.00000
7;39;0.00000
7;40;0.00000
7;41;0.00000
7;42;0.00000
7;43;0.00000
7;44;0.00000
7;45;0.00000
7;46;0.00000
7;47;0.00000
7;48;0.00000
7;49;0.00000
7;50;0.00000
7;51;0.00000
7;52;0.00000
7;53;0.00000
7;54;0.00000
7;55;0.00000
7;56;0.00000
7;57;0.00000
7;58;0.00000
7;59;0.00000
8;0;99.98000
8;1;99.95000
8;2;99.90500
8;3;99.87500
8;4;99.77999
8;5;99.72799
8;6;99.67249
8;7;99.61665
8;8;99.53599
8;9;99.59665
8;10;99.55998
8;11;99.51749
8;12;99.49999
8;13;98.12664
8;14;95.36994
8;15;90.65381
8;16;83.81589
8;17;74.31820
8;18;62.63407
8;19;50.00773
8;20;37.54922
8;21;26.09877
8;22;16.34145
8;23;9.12849
8;24;4.40022
8;25;1.77204
8;26;0.45335
8;27;0.41335
8;28;0.41001
8;29;0.46001
8;30;0.35001
8;31;0.38201
8;32;0.36251
8;33;0.22501
8;34;0.16750
8;35;0.18001
8;36;0.08000
8;37;0.05250
8;38;0.00000
8;39;0.00000
8;40;0.00000
8;41;0.00000
8;42;0.00000
8;43;0.00000
8;44;0.00000
8;45;0.00000
8;46;0.00000
8;47;0.00000
8;48;0.00000
8;49;0.00000
8;50;0.00000
8;51;0.00000
8;52;0.00000
8;53;0.00000
8;54;0.00000
8;55;0.00000
8;56;0.00000
8;57;0.00000
8;58;0.00000
8;59;0.00000
9;0;100.00000
9;1;99.98333
9;2;99.95500
9;3;99.92666
9;4;99.86666
9;5;99.81333
9;6;99.71799
9;7;99.66999
9;8;99.57498
9;9;99.55749
9;10;99.54665
9;11;99.50998
9;12;99.53498
9;13;99.50998
9;14;98.18327
9;15;95.34217
9;16;90.79491
9;17;83.83855
9;18;73.91211
9;19;62.42203
9;20;49.93500
9;21;37.47517
9;22;25.85376
9;23;16.07907
9;24;9.07455
9;25;4.62409
9;26;1.84673
9;27;0.48001
9;28;0.53251
9;29;0.47001
9;30;0.44401
9;31;0.49251
9;32;0.37001
9;33;0.30251
9;34;0.26501
9;35;0.18750
9;36;0.13500
9;37;0.08667
9;38;0.06500
9;39;0.00000
9;40;0.00000
9;41;0.00000
9;42;0.00000
9;43;0.00000
9;44;0.00000
9;45;0.00000
9;46;0.00000
9;47;0.00000
9;48;0.00000
9;49;0.00000
9;50;0.00000
9;51;0.00000
9;52;0.00000
9;53;0.00000
9;54;0.00000
9;55;0.00000
9;56;0.00000
9;57;0.00000
9;58;0.00000
9;59;0.00000
10;0;100.00000
10;1;100.00000
10;2;99.99000
10;3;99.95800
10;4;99.92500
10;5;99.87200
10;6;99.82499
10;7;99.70999
10;8;99.62665
10;9;99.58999
10;10;99.55749
10;11;99.53399
10;12;99.54833
10;13;99.57199
10;14;99.55999
10;15;98.04596
10;16;95.40450
10;17;90.67818
10;18;83.69918
10;19;74.01365
10;20;62.38232
10;21;50.14625
10;22;37.79076
10;23;25.82951
10;24;15.93720
10;25;9.28182
10;26;4.63409
10;27;1.74803
10;28;0.42601
10;29;0.51001
10;30;0.43401
10;31;0.48667
10;32;0.49501
10;33;0.38401
10;34;0.34834
10;35;0.26668
10;36;0.17001
10;37;0.13000
10;38;0.07334
10;39;0.02500
10;40;0.00000
10;41;0.00000
10;42;0.00000
10;43;0.00000
10;44;0.00000
10;45;0.00000
10;46;0.00000
10;47;0.00000
10;48;0.00000
10;49;0.00000
10;50;0.00000
10;51;0.00000
10;52;0.00000
10;53;0.00000
10;54;0.00000
10;55;0.00000
10;56;0.00000
10;57;0.00000
10;58;0.00000
10;59;0.00000
11;0;100.00000
11;1;100.00000
11;2;100.00000
11;3;100.00000
11;4;99.96000
11;5;99.90500
11;6;99.89333
11;7;99.80500
11;8;99.72499
11;9;99.70499
11;10;99.62998
11;11;99.57498
11;12;99.56799
11;13;99.51666
11;14;99.54499
11;15;99.53998
11;16;98.13796
11;17;95.44664
11;18;90.73818
11;19;83.67484
11;20;74.03860
11;21;62.39349
11;22;50.49101
11;23;37.51490
11;24;26.18029
11;25;16.21895
11;26;9.39637
11;27;4.58674
11;28;1.82574
11;29;0.49601
11;30;0.52251
11;31;0.55501
11;32;0.46335
11;33;0.42002
11;34;0.42751
11;35;0.35501
11;36;0.24751
11;37;0.22501
11;38;0.10500
11;39;0.08500
11;40;0.03000
11;41;0.00000
11;42;0.00000
11;43;0.00000
11;44;0.00000
11;45;0.00000
11;46;0.00000
11;47;0.00000
11;48;0.00000
11;49;0.00000
11;50;0.00000
11;51;0.00000
11;52;0.00000
11;53;0.00000
11;54;0.00000
11;55;0.00000
11;56;0.00000
11;57;0.00000
11;58;0.00000
11;59;0.00000
12;0;100.00000
12;1;100.00000
12;2;100.00000
12;3;100.00000
12;4;99.99000
12;5;99.98500
12;6;99.94500
12;7;99.83499
12;8;99.74999
12;9;99.69666
12;10;99.69999
12;11;99.59998
12;12;99.55833
12;13;99.57749
12;14;99.55399
12;15;99.58749
12;16;99.53998
12;17;98.10396
12;18;95.33422
12;19;90.83985
12;20;84.09920
12;21;74.08935
12;22;62.23453
12;23;50.09958
12;24;37.41396
12;25;25.67752
12;26;16.21432
12;27;9.37109
12;28;4.87524
12;29;1.96340
12;30;0.46502
12;31;0.47001
12;32;0.50334
12;33;0.48335
12;34;0.44501
12;35;0.42335
12;36;0.32751
12;37;0.30001
12;38;0.19334
12;39;0.10001
12;40;0.08000
12;41;0.03500
12;42;0.00000
12;43;0.00000
12;44;0.00000
12;45;0.00000
12;46;0.00000
12;47;0.00000
12;48;0.00000
12;49;0.00000
12;50;0.00000
12;51;0.00000
12;52;0.00000
12;53;0.00000
12;54;0.00000
12;55;0.00000
12;56;0.00000
12;57;0.00000
12;58;0.00000
12;59;0.00000
13;0;100.00000
13;1;100.00000
13;2;100.00000
13;3;100.00000
13;4;100.00000
13;5;99.98000
13;6;99.93500
13;7;99.90500
13;8;99.88000
13;9;99.79600
13;10;99.73799
13;11;99.67332
13;12;99.61998
13;13;99.56249
13;14;99.50998
13;15;99.53999
13;16;99.54199
13;17;99.55599
13;18;98.13745
13;19;95.24369
13;20;90.69453
13;21;83.97427
13;22;73.85082
13;23;62.44906
13;24;50.18063
13;25;37.41757
13;26;26.17652
13;27;15.94520
13;28;9.03045
13;29;4.61209
13;30;1.82339
13;31;0.50668
13;32;0.44335
13;33;0.52751
13;34;0.39002
13;35;0.44335
13;36;0.35668
13;37;0.33858
13;38;0.28751
13;39;0.17667
13;40;0.10501
13;41;0.09500
13;42;0.04000
13;43;0.00000
13;44;0.00000
13;45;0.00000
13;46;0.00000
13;47;0.00000
13;48;0.00000
13;49;0.00000
13;50;0.00000
13;51;0.00000
13;52;0.00000
13;53;0.00000
13;54;0.00000
13;55;0.00000
13;56;0.00000
13;57;0.00000
13;58;0.00000
13;59;0.00000
14;0;100.00000
14;1;100.00000
14;2;100.00000
14;3;100.00000
14;4;100.00000
14;5;100.00000
14;6;99.98500
14;7;99.95333
14;8;99.92000
14;9;99.87250
14;10;99.79800
14;11;99.73999
14;12;99.64249
14;13;99.63833
14;14;99.51332
14;15;99.53998
14;16;99.55124
14;17;99.50199
14;18;99.50833
14;19;98.18327
14;20;95.50196
14;21;90.87318
14;22;83.82405
14;23;74.17614
14;24;62.73625
14;25;49.91700
14;26;37.34275
14;27;26.03452
14;28;16.11782
14;29;9.45585
14;30;4.61512
14;31;1.79502
14;32;0.49001
14;33;0.48002
14;34;0.46401
14;35;0.38502
14;36;0.41667
14;37;0.39667
14;38;0.37502
14;39;0.28001
14;40;0.20834
14;41;0.13001
14;42;0.08000
14;43;0.01500
14;44;0.02500
14;45;0.00000
14;46;0.00000
14;47;0.00000
14;48;0.00000
14;49;0.00000
14;50;0.00000
14;51;0.00000
14;52;0.00000
14;53;0.00000
14;54;0.00000
14;55;0.00000
14;56;0.00000
14;57;0.00000
14;58;0.00000
14;59;0.00000
15;0;100.00000
15;1;100.00000
15;2;100.00000
15;3;100.00000
15;4;100.00000
15;5;100.00000
15;6;100.00000
15;7;99.99500
15;8;99.98000
15;9;99.90600
15;10;99.87499
15;11;99.78999
15;12;99.72749
15;13;99.65399
15;14;99.64571
15;15;99.56199
15;16;99.51999
15;17;99.53799
15;18;99.46497
15;19;99.47856
15;20;98.20327
15;21;95.62391
15;22;90.66363
15;23;83.69405
15;24;74.12548
15;25;62.66657
15;26;49.81499
15;27;37.54029
15;28;25.97626
15;29;16.38645
15;30;9.17699
15;31;4.65209
15;32;1.87204
15;33;0.45751
15;34;0.45335
15;35;0.46834
15;36;0.40001
15;37;0.46251
15;38;0.32668
15;39;0.35668
15;40;0.28801
15;41;0.17001
15;42;0.13600
15;43;0.06500
15;44;0.04750
15;45;0.01000
15;46;0.00000
15;47;0.00000
15;48;0.00000
15;49;0.00000
15;50;0.00000
15;51;0.00000
15;52;0.00000
15;53;0.00000
15;54;0.00000
15;55;0.00000
15;56;0.00000
15;57;0.00000
15;58;0.00000
15;59;0.00000
16;0;100.00000
16;1;100.00000
16;2;100.00000
16;3;100.00000
16;4;100.00000
16;5;100.00000
16;6;100.00000
16;7;100.00000
16;8;99.99000
16;9;99.96000
16;10;99.97000
16;11;99.86571
16;12;99.81666
16;13;99.72999
16;14;99.64799
16;15;99.62833
16;16;99.58665
16;17;99.52999
16;18;99.58665
16;19;99.51998
16;20;99.49714
16;21;98.17995
16;22;95.32988
16;23;90.67151
16;24;83.70284
16;25;74.15718
16;26;62.53279
16;27;50.10500
16;28;37.42458
16;29;26.04661
16;30;16.34014
16;31;9.22238
16;32;4.49348
16;33;1.75339
16;34;0.39502
16;35;0.46335
16;36;0.55503
16;37;0.44401
16;38;0.42668
16;39;0.37501
16;40;0.33501
16;41;0.26429
16;42;0.18250
16;43;0.16001
16;44;0.09500
16;45;0.04000
16;46;0.03000
16;47;0.00000
16;48;0.00000
16;49;0.00000
16;50;0.00000
16;51;0.00000
16;52;0.00000
16;53;0.00000
16;54;0.00000
16;55;0.00000
16;56;0.00000
16;57;0.00000
16;58;0.00000
16;59;0.00000
17;0;100.00000
17;1;100.00000
17;2;100.00000
17;3;100.00000
17;4;100.00000
17;5;100.00000
17;6;100.00000
17;7;100.00000
17;8;100.00000
17;9;99.98000
17;10;99.97500
17;11;99.95000
17;12;99.86499
17;13;99.80666
17;14;99.71666
17;15;99.65498
17;16;99.59999
17;17;99.55999
17;18;99.56999
17;19;99.52998
17;20;99.50727
17;21;99.53666
17;22;98.11396
17;23;95.41395
17;24;90.71565
17;25;83.66139
17;26;74.04974
17;27;62.35424
17;28;50.47167
17;29;37.66491
17;30;26.03751
17;31;16.01770
17;32;9.01018
17;33;4.72175
17;34;1.91335
17;35;0.51401
17;36;0.46251
17;37;0.47335
17;38;0.47002
17;39;0.40501
17;40;0.44201
17;41;0.32401
17;42;0.27001
17;43;0.17334
17;44;0.14667
17;45;0.07000
17;46;0.02667
17;47;0.01500
17;48;0.00000
17;49;0.00000
17;50;0.00000
17;51;0.00000
17;52;0.00000
17;53;0.00000
17;54;0.00000
17;55;0.00000
17;56;0.00000
17;57;0.00000
17;58;0.00000
17;59;0.00000
18;0;100.00000
18;1;100.00000
18;2;100.00000
18;3;100.00000
18;4;100.00000
18;5;100.00000
18;6;100.00000
18;7;100.00000
18;8;100.00000
18;9;100.00000
18;10;99.97333
18;11;99.95500
18;12;99.91500
18;13;99.87000
18;14;99.81999
18;15;99.70666
18;16;99.65399
18;17;99.60599
18;18;99.59665
18;19;99.50999
18;20;99.49998
18;21;99.55749
18;22;99.50399
18;23;98.03995
18;24;95.42565
18;25;90.71488
18;26;83.74871
18;27;73.89478
18;28;62.50535
18;29;49.76192
18;30;37.54685
18;31;25.82157
18;32;16.29880
18;33;9.31566
18;34;4.61007
18;35;1.71803
18;36;0.41502
18;37;0.44201
18;38;0.43001
18;39;0.42401
18;40;0.42001
18;41;0.33751
18;42;0.36335
18;43;0.17501
18;44;0.16750
18;45;0.12750
18;46;0.07667
18;47;0.03500
18;48;0.00000
18;49;0.00000
18;50;0.00000
18;51;0.00000
18;52;0.00000
18;53;0.00000
18;54;0.00000
18;55;0.00000
18;56;0.00000
18;57;0.00000
18;58;0.00000
18;59;0.00000
19;0;100.00000
19;1;100.00000
19;2;100.00000
19;3;100.00000
19;4;100.00000
19;5;100.00000
19;6;100.00000
19;7;100.00000
19;8;100.00000
19;9;100.00000
19;10;100.00000
19;11;99.98500
19;12;99.95333
19;13;99.91000
19;14;99.86000
19;15;99.77999
19;16;99.70199
19;17;99.69499
19;18;99.65249
19;19;99.58749
19;20;99.60199
19;21;99.51999
19;22;99.48499
19;23;99.60998
19;24;98.09990
19;25;95.38494
19;26;90.72492
19;27;83.85177
19;28;74.34249
19;29;62.54925
19;30;50.17900
19;31;37.69188
19;32;25.85251
19;33;16.14116
19;34;9.21309
19;35;4.60512
19;36;1.88009
19;37;0.44501
19;38;0.40858
19;39;0.43335
19;40;0.43401
19;41;0.40834
19;42;0.39251
19;43;0.32501
19;44;0.26334
19;45;0.18250
19;46;0.15600
19;47;0.06000
19;48;0.05000
19;49;0.00000
19;50;0.00000
19;51;0.00000
19;52;0.00000
19;53;0.00000
19;54;0.00000
19;55;0.00000
19;56;0.00000
19;57;0.00000
19;58;0.00000
19;59;0.00000
20;0;100.00000
20;1;100.00000
20;2;100.00000
20;3;100.00000
20;4;100.00000
20;5;100.00000
20;6;100.00000
20;7;100.00000
20;8;100.00000
20;9;100.00000
20;10;100.00000
20;11;100.00000
20;12;99.99500
20;13;99.96000
20;14;99.91333
20;15;99.86333
20;16;99.83499
20;17;99.78999
20;18;99.69666
20;19;99.62498
20;20;99.61166
20;21;99.53498
20;22;99.55332
20;23;99.54714
20;24;99.50498
20;25;98.08796
20;26;95.37565
20;27;90.75839
20;28;83.84768
20;29;74.27874
20;30;62.65830
20;31;49.58124
20;32;37.24781
20;33;25.94157
20;34;16.37320
20;35;9.41262
20;36;4.61841
20;37;1.82255
20;38;0.45401
20;39;0.47001
20;40;0.42751
20;41;0.45251
20;42;0.47001
20;43;0.33001
20;44;0.37201
20;45;0.22800
20;46;0.20001
20;47;0.13000
20;48;0.07667
20;49;0.04000
20;50;0.01667
20;51;0.00000
20;52;0.00000
20;53;0.00000
20;54;0.00000
20;55;0.00000
20;56;0.00000
20;57;0.00000
20;58;0.00000
20;59;0.00000
21;0;100.00000
21;1;100.00000
21;2;100.00000
21;3;100.00000
21;4;100.00000
21;5;100.00000
21;6;100.00000
21;7;100.00000
21;8;100.00000
21;9;100.00000
21;10;100.00000
21;11;100.00000
21;12;100.00000
21;13;99.99500
21;14;99.96250
21;15;99.93000
21;16;99.87000
21;17;99.82250
21;18;99.72599
21;19;99.70332
21;20;99.66199
21;21;99.57199
21;22;99.47399
21;23;99.52249
21;24;99.53999
21;25;99.58399
21;26;98.18745
21;27;95.43279
21;28;90.75782
21;29;83.80480
21;30;73.87592
21;31;62.51330
21;32;49.69750
21;33;37.34743
21;34;26.02029
21;35;16.04018
21;36;9.43349
21;37;4.56256
21;38;1.89804
21;39;0.45801
21;40;0.45751
21;41;0.42001
21;42;0.48502
21;43;0.35201
21;44;0.37801
21;45;0.32001
21;46;0.25601
21;47;0.20800
21;48;0.12667
21;49;0.06334
21;50;0.03667
21;51;0.02000
21;52;0.00000
21;53;0.00000
21;54;0.00000
21;55;0.00000
21;56;0.00000
21;57;0.00000
21;58;0.00000
21;59;0.00000
22;0;100.00000
22;1;100.00000
22;2;100.00000
22;3;100.00000
22;4;100.00000
22;5;100.00000
22;6;100.00000
22;7;100.00000
22;8;100.00000
22;9;100.00000
22;10;100.00000
22;11;100.00000
22;12;100.00000
22;13;100.00000
22;14;99.97000
22;15;99.95750
22;16;99.91250
22;17;99.81499
22;18;99.79666
22;19;99.75999
22;20;99.69999
22;21;99.60999
22;22;99.64666
22;23;99.55249
22;24;99.53665
22;25;99.53749
22;26;99.51999
22;27;98.23596
22;28;95.46239
22;29;90.50381
22;30;83.64982
22;31;73.85312
22;32;62.50813
22;33;50.02125
22;34;37.55292
22;35;25.63814
22;36;16.32041
22;37;9.10008
22;38;4.64512
22;39;1.85755
22;40;0.46251
22;41;0.46251
22;42;0.42401
22;43;0.49001
22;44;0.44667
22;45;0.35834
22;46;0.31334
22;47;0.24251
22;48;0.14334
22;49;0.12200
22;50;0.07334
22;51;0.04500
22;52;0.00000
22;53;0.00000
22;54;0.00000
22;55;0.00000
22;56;0.00000
22;57;0.00000
22;58;0.00000
22;59;0.00000
23;0;100.00000
23;1;100.00000
23;2;100.00000
23;3;100.00000
23;4;100.00000
23;5;100.00000
23;6;100.00000
23;7;100.00000
23;8;100.00000
23;9;100.00000
23;10;100.00000
23;11;100.00000
23;12;100.00000
23;13;100.00000
23;14;100.00000
23;15;99.96500
23;16;99.95667
23;17;99.90200
23;18;99.84800
23;19;99.80666
23;20;99.72666
23;21;99.74499
23;22;99.59499
23;23;99.54999
23;24;99.57999
23;25;99.58332
23;26;99.58999
23;27;99.51599
23;28;98.06283
23;29;95.27191
23;30;90.72485
23;31;83.69084
23;32;74.21067
23;33;62.58925
23;34;50.13313
23;35;37.39343
23;36;26.09033
23;37;16.20297
23;38;9.33591
23;39;4.63023
23;40;1.88255
23;41;0.50201
23;42;0.40668
23;43;0.52251
23;44;0.45502
23;45;0.44751
23;46;0.42668
23;47;0.34251
23;48;0.30001
23;49;0.16001
23;50;0.15667
23;51;0.06500
23;52;0.05500
23;53;0.01500
23;54;0.00000
23;55;0.00000
23;56;0.00000
23;57;0.00000
23;58;0.00000
23;59;0.00000
24;0;100.00000
24;1;100.00000
24;2;100.00000
24;3;100.00000
24;4;100.00000
24;5;100.00000
24;6;100.00000
24;7;100.00000
24;8;100.00000
24;9;100.00000
24;10;100.00000
24;11;100.00000
24;12;100.00000
24;13;100.00000
24;14;100.00000
24;15;100.00000
24;16;99.96500
24;17;99.95000
24;18;99.89499
24;19;99.87000
24;20;99.79999
24;21;99.72999
24;22;99.69666
24;23;99.57999
24;24;99.56499
24;25;99.52499
24;26;99.53665
24;27;99.50999
24;28;99.54499
24;29;98.10164
24;30;95.38988
24;31;90.66355
24;32;83.42709
24;33;74.11574
24;34;62.54208
24;35;50.32876
24;36;37.39153
24;37;26.00210
24;38;16.35833
24;39;9.31512
24;40;4.66682
24;41;1.85335
24;42;0.45834
24;43;0.47601
24;44;0.45335
24;45;0.45601
24;46;0.40601
24;47;0.38001
24;48;0.35001
24;49;0.26334
24;50;0.17501
24;51;0.08000
24;52;0.08334
24;53;0.03667
24;54;0.00000
24;55;0.00000
24;56;0.00000
24;57;0.00000
24;58;0.00000
24;59;0.00000
25;0;100.00000
25;1;100.00000
25;2;100.00000
25;3;100.00000
25;4;100.00000
25;5;100.00000
25;6;100.00000
25;7;100.00000
25;8;100.00000
25;9;100.00000
25;10;100.00000
25;11;100.00000
25;12;100.00000
25;13;100.00000
25;14;100.00000
25;15;100.00000
25;16;100.00000
25;17;99.98333
25;18;99.94333
25;19;99.92000
25;20;99.86600
25;21;99.78999
25;22;99.71749
25;23;99.60999
25;24;99.64498
25;25;99.57399
25;26;99.51199
25;27;99.45749
25;28;99.52199
25;29;99.55999
25;30;98.08283
25;31;95.15476
25;32;90.86489
25;33;83.91302
25;34;74.08548
25;35;62.04207
25;36;50.25834
25;37;37.40344
25;38;26.08237
25;39;16.38309
25;40;9.30637
25;41;4.84006
25;42;1.90510
25;43;0.45001
25;44;0.44335
25;45;0.50223
25;46;0.44002
25;47;0.41251
25;48;0.41001
25;49;0.33668
25;50;0.21200
25;51;0.19200
25;52;0.13750
25;53;0.08667
25;54;0.04250
